0;tcp;http;SF;188;5720;0;0;9;9;0;0;0;0;1;0;0;20;255;1;0;0.05;0.05;0;0.01;0;0;0;normal
0;tcp;telnet;S3;0;44;0;0;1;1;1;1;0;0;1;0;0;255;98;0.38;0.55;0;0;0.29;0.74;0.53;0;0;anomaly
0;icmp;ecr_i;SF;1008;0;0;0;296;296;0;0;0;0;1;0;0;255;255;1;0;1;0;0;0;0;0;0;anomaly
282;tcp;ftp;SF;162;599;0;0;1;1;0;0;0;0;1;0;0;30;24;0.8;0.1;0.03;0;0;0;0;0;0;anomaly
0;tcp;ftp;SF;25;157;0;0;1;1;0;0;0;0;1;0;0;42;18;0.43;0.1;0.02;0;0;0;0;0;0;anomaly
8112;tcp;telnet;SF;0;15;0;0;1;1;0;0;0;0;1;0;0;255;83;0.33;0.02;0;0;0.67;0.55;0.01;0.02;0;anomaly
0;tcp;pop_3;SF;30;217;0;0;1;1;0;0;0;0;1;0;0;40;8;0.2;0.12;0.03;0;0;0;0;0;0;anomaly
0;tcp;http;SF;347;43133;0;0;7;26;0;0;0;0;1;0;0.08;243;255;1;0;0;0.01;0;0;0;0;0;normal
0;tcp;private;REJ;0;0;0;0;121;20;0;0;1;1;0.17;0.06;0;255;20;0.08;0.06;0;0;0;0;1;1;0;anomaly
0;tcp;http;SF;221;1528;0;0;14;14;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;http;SF;332;932;0;0;28;39;0;0;0;0;1;0;0.05;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;http;SF;334;310;0;0;1;1;0;0;0;0;1;0;0;129;255;1;0;0.01;0.01;0;0;0;0;0;normal
0;tcp;other;REJ;0;0;0;0;2;1;0;0;0.5;1;0.5;1;0;255;18;0.07;0.01;0;0;0;0;0.06;0.89;0;anomaly
0;tcp;http;SF;322;7105;0;0;16;19;0;0;0;0;1;0;0.16;255;255;1;0;0;0;0;0;0;0;0;normal
0;udp;domain_u;SF;45;45;0;0;142;220;0;0;0;0;1;0;0.01;255;234;0.92;0.01;0.01;0;0;0;0;0;0;normal
0;tcp;private;REJ;0;0;0;0;116;17;0;0;1;1;0.15;0.06;0;255;17;0.07;0.05;0;0;0;0;1;1;0;anomaly
1;tcp;smtp;SF;1659;336;0;0;1;2;0;0;0;0;1;0;1;65;193;0.77;0.08;0.02;0.01;0;0;0;0;0;normal
4;tcp;pop_3;SF;28;93;0;0;1;1;0;0;0;0;1;0;0;255;191;0.75;0.02;0;0;0;0;0.09;0;0;anomaly
0;tcp;private;REJ;0;0;0;0;255;9;0;0;1;1;0.04;0.07;0;255;9;0.04;0.07;0;0;0;0;1;1;0;anomaly
0;tcp;private;S0;0;0;0;0;138;4;1;1;0;0;0.03;0.09;0;255;4;0.02;0.09;0;0;1;1;0;0;0;anomaly
0;udp;private;SF;1;1;0;0;47;1;0;0;0;0;0.02;0.98;0;255;1;0;0.61;0.99;0;0;0;0.01;0;0;anomaly
0;tcp;echo;S0;0;0;0;0;211;14;1;1;0;0;0.07;0.07;0;255;14;0.05;0.07;0;0;1;1;0;0;0;anomaly
0;tcp;systat;REJ;0;0;0;0;240;3;0;0;1;1;0.01;0.06;0;255;3;0.01;0.07;0;0;0;0;1;1;0;anomaly
0;tcp;private;REJ;0;0;0;0;227;2;0;0;1;1;0.01;0.06;0;255;2;0.01;0.06;0;0;0;0;1;1;0;anomaly
0;tcp;private;S0;0;0;0;0;150;13;1;1;0;0;0.09;0.05;0;255;13;0.05;0.06;0;0;1;1;0;0;0;anomaly
0;tcp;imap4;REJ;0;0;0;0;2;4;0;0;0.5;1;0.5;1;1;218;55;0.25;0.01;0;0;0;0;0.64;1;0;anomaly
0;tcp;http;SF;219;304;0;0;7;10;0;0;0;0;1;0;0.3;15;255;1;0;0.07;0.04;0;0;0;0;0;normal
0;tcp;http;SF;327;456;0;0;5;6;0;0;0;0;1;0;0.33;217;255;1;0;0;0.02;0;0;0;0;0;normal
0;icmp;ecr_i;SF;508;0;0;0;434;434;0;0;0;0;1;0;0;255;255;1;0;1;0;0;0;0;0;0;anomaly
0;tcp;other;REJ;0;0;0;0;2;1;0;0;0.5;1;0.5;1;0;255;16;0.06;0.02;0;0;0;0;0.06;1;0;anomaly
0;tcp;http;SF;195;895;0;0;2;2;0;0;0;0;1;0;0;14;255;1;0;0.07;0.03;0;0;0;0;0;normal
0;tcp;http;SF;273;379;0;0;10;10;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;ftp_data;SF;12;0;0;0;1;1;0;0;0;0;1;0;0;4;3;0.75;0.5;0.75;0;0;0;0;0;0;anomaly
0;udp;private;SF;1;1;0;0;105;1;0;0;0;0;0.01;0.81;0;255;1;0;0.51;1;0;0;0;0;0;0;anomaly
0;tcp;http;SF;243;2930;0;0;1;1;0;0;0;0;1;0;0;9;255;1;0;0.11;0.02;0;0;0;0;0;normal
4;tcp;pop_3;SF;32;93;0;0;1;1;0;0;0;0;1;0;0;255;135;0.53;0.02;0;0;0;0;0.17;0;0;anomaly
0;udp;private;SF;55;57;0;0;510;510;0;0;0;0;1;0;0;255;255;1;0;0.84;0;0;0;0;0;0;normal
0;tcp;http;SF;251;361;0;0;4;4;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;http;SF;352;6193;0;0;4;4;0;0;0;0;1;0;0;32;255;1;0;0.03;0.04;0;0;0;0;0;normal
902;tcp;http;SF;35;0;0;0;35;35;0.4;0.4;0.57;0.57;1;0;0;255;255;1;0;0;0;0.07;0.07;0.69;0.69;0;anomaly
0;tcp;vmnet;REJ;0;0;0;0;230;5;0;0;1;1;0.02;0.07;0;255;5;0.02;0.08;0;0;0;0;1;1;0;anomaly
1;tcp;smtp;SF;2599;293;0;0;3;2;0;0;0.33;0;0.67;0.67;0;255;245;0.96;0.04;0;0;0;0;0.03;0;0;anomaly
0;tcp;http;SF;175;15311;0;0;1;1;0;0;0;0;1;0;0;53;179;1;0;0.02;0.04;0;0;0;0;0;normal
0;udp;private;SF;105;146;0;0;1;1;0;0;0;0;1;0;0;190;188;0.99;0.01;0.01;0;0;0;0;0;0;normal
0;tcp;http;SF;220;1735;0;0;14;14;0;0;0;0;1;0;0;57;255;1;0;0.02;0.03;0.02;0;0;0;0;normal
0;icmp;eco_i;SF;18;0;0;0;1;1;0;0;0;0;1;0;0;1;223;1;0;1;1;0;0;0;0;0;anomaly
282;tcp;ftp;SF;160;595;0;0;1;1;0;0;0;0;1;0;0;10;9;0.9;0.2;0.1;0;0;0;0;0;0;anomaly
0;tcp;ftp_data;SF;192;0;0;0;1;1;0;0;0;0;1;0;0;175;39;0.22;0.02;0.22;0;0;0;0;0;0;normal
282;tcp;ftp;SF;158;593;0;0;1;1;0;0;0;0;1;0;0;255;91;0.36;0.03;0.01;0;0.02;0;0.01;0;0;anomaly
0;tcp;http;SF;194;6375;0;0;20;20;0;0;0;0;1;0;0;20;255;1;0;0.05;0.05;0;0;0;0;0;normal
0;tcp;http;SF;316;330;0;0;15;15;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;http;SF;288;8432;0;0;3;5;0;0;0;0;1;0;0.6;227;255;1;0;0;0.01;0;0;0;0;0;normal
0;icmp;ecr_i;SF;1032;0;0;0;510;510;0;0;0;0;1;0;0;255;157;0.62;0.02;0.62;0;0;0;0;0;0;anomaly
1;tcp;smtp;SF;1206;328;0;0;1;1;0;0;0;0;1;0;0;30;192;0.77;0.13;0.03;0.01;0;0;0;0;0;normal
0;tcp;http;SF;236;404;0;0;1;11;0;0;0;0;1;0;0.18;255;255;1;0;0;0;0;0;0;0;0;normal
283;tcp;ftp;SF;162;599;0;0;1;1;0;0;0;0;1;0;0;157;73;0.46;0.03;0.01;0;0;0;0;0;0;anomaly
0;udp;domain_u;SF;45;135;0;0;67;146;0;0;0;0;1;0;0.01;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;http;SF;364;4996;0;0;2;2;0;0;0;0;1;0;0;146;255;1;0;0.01;0.02;0.01;0;0;0;0;normal
0;tcp;telnet;RSTO;0;15;0;0;1;3;0;0;1;0.67;1;0;0.67;255;130;0.51;0.02;0;0;0;0;0.5;0.4;0;anomaly
7482;tcp;telnet;SF;0;44;0;0;1;1;0;0;0;0;1;0;0;255;187;0.73;0.25;0;0;0.5;0.68;0.25;0.01;0;anomaly
0;tcp;http;SF;229;1596;0;0;3;3;0;0;0;0;1;0;0;143;255;1;0;0.01;0.01;0;0;0;0;0;normal
805;tcp;http;RSTR;75904;1;0;0;46;46;0.02;0.02;0.98;0.98;1;0;0;255;253;0.99;0.01;0;0;0.01;0.01;0.69;0.69;0;anomaly
0;tcp;private;REJ;0;0;0;0;128;20;0;0;1;1;0.16;0.05;0;255;20;0.08;0.05;0;0;0;0;1;1;0;anomaly
0;tcp;http;SF;210;592;0;0;2;2;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;telnet;SF;120;188;0;0;1;1;0;0;0;0;1;0;0;255;195;0.76;0.02;0;0;0;0;0.02;0.03;0;anomaly
0;tcp;telnet;SF;123;174;0;0;1;1;0;0;0;0;1;0;0;255;254;1;0.01;0;0;0.01;0.01;0.02;0.02;0;anomaly
0;tcp;private;REJ;0;0;0;0;283;11;0;0;1;1;0.04;0.06;0;255;11;0.04;0.06;0;0;0;0;1;1;0;anomaly
0;tcp;private;REJ;0;0;0;0;207;5;0;0;1;1;0.02;0.06;0;255;5;0.02;0.07;0;0;0;0;1;1;0;anomaly
0;tcp;http;SF;244;374;0;0;16;29;0;0;0;0;1;0;0.1;64;255;1;0;0.02;0.03;0;0;0;0;0;normal
0;tcp;private;S0;0;0;0;0;132;2;1;1;0;0;0.02;0.07;0;255;2;0.01;0.06;0;0;1;1;0;0;0;anomaly
0;tcp;http;SF;226;2005;0;0;11;31;0;0;0;0;1;0;0.16;102;255;1;0;0.01;0.02;0;0;0;0;0;normal
0;icmp;tim_i;SF;564;0;0;0;2;2;0;0;0;0;1;0;0;2;2;1;0;1;0;0;0;0;0;0;anomaly
3702;udp;domain_u;SF;44;17;0;0;1;1;0;0;0;0;1;0;0;255;255;1;0;0.13;0;0;0;0;0;0;normal
0;tcp;http;SF;428;186;0;0;2;7;0;0;0;0;1;0;0.29;255;252;0.99;0.01;0;0;0;0;0;0;0;normal
4;tcp;pop_3;SF;27;93;0;0;1;1;0;0;0;0;1;0;0;255;203;0.8;0.02;0;0;0;0;0.07;0;0;anomaly
0;udp;private;SF;49;0;0;0;5;5;0;0;0;0;1;0;0;255;255;1;0;0.01;0;0;0;0;0;0;anomaly
1;tcp;pop_3;RSTO;0;36;0;0;2;3;0;0;0.5;1;0.5;1;1;43;42;0.26;0.12;0.02;0.05;0.02;0;0.79;0.98;0;anomaly
281;tcp;ftp;SF;160;597;0;0;1;1;0;0;0;0;1;0;0;255;10;0.04;0.54;0;0;0.04;0;0.53;0;0;anomaly
0;udp;domain_u;SF;45;76;0;0;152;152;0;0;0;0;1;0;0;255;253;0.99;0.01;0.01;0;0;0;0;0;0;normal
2078;tcp;http;RSTR;93004;0;0;0;10;10;0;0;0.9;0.9;1;0;0;255;229;0.9;0.02;0;0;0;0;0.04;0.04;0;anomaly
0;tcp;http;S0;0;0;0;0;107;107;1;1;0;0;1;0;0;255;255;1;0;0;0;0.55;0.55;0.42;0.42;0;anomaly
0;tcp;http;SF;235;2507;0;0;6;6;0;0;0;0;1;0;0;255;222;0.87;0.02;0;0;0;0;0;0;0;normal
0;tcp;http;SF;317;3811;0;0;6;6;0;0;0;0;1;0;0;144;253;1;0;0.01;0.02;0;0;0;0;0;normal
0;tcp;telnet;REJ;0;0;0;0;1;11;0;0.18;1;0.55;1;0;0.64;71;87;0.32;0.07;0.01;0.02;0.03;0;0.89;0.68;0;anomaly
0;tcp;http;SF;228;775;0;0;5;5;0;0;0;0;1;0;0;65;255;1;0;0.02;0.02;0;0;0;0;0;normal
0;tcp;http;S0;0;0;0;0;44;44;1;1;0;0;1;0;0;255;255;1;0;0;0;0.25;0.25;0.7;0.7;0;anomaly
0;tcp;http;SF;197;7302;0;0;1;4;0;0;0;0;1;0;0.5;26;255;1;0;0.04;0.05;0;0;0;0;0;normal
0;tcp;private;REJ;0;0;0;0;297;3;0;0;1;1;0.01;0.06;0;255;3;0.01;0.06;0;0;0;0;1;1;0;anomaly
0;tcp;http;SF;248;452;0;0;24;24;0;0;0;0;1;0;0;255;255;1;0;0;0;0;0;0;0;0;normal
0;tcp;private;REJ;0;0;0;0;105;3;0;0;1;1;0.03;0.07;0;255;3;0.01;0.05;0;0;0;0;1;1;0;anomaly
0;tcp;http;SF;300;1278;0;0;6;7;0;0;0;0;1;0;0.29;21;255;1;0;0.05;0.02;0;0;0;0;0;normal
281;tcp;ftp;SF;155;591;0;0;1;1;0;0;0;0;1;0;0;255;126;0.49;0.03;0;0;0;0;0;0;0;anomaly
0;tcp;private;S0;0;0;0;0;117;12;1;1;0;0;0.1;0.07;0;255;12;0.05;0.06;0;0;1;1;0;0;0;anomaly
0;tcp;csnet_ns;REJ;0;0;0;0;237;2;0.12;0.5;0.88;0.5;0.01;0.07;0;255;2;0.01;0.07;0;0;0.11;0.5;0.89;0.5;0;anomaly
